"branchtimes",""
0.323153986785087,0.504998502361842
0.301089986785087,0.537556225
36.281789852,0.165244610666667
36.281789852,0.0737144845
47.763797822,0.310180209011213
47.7637976193742,0.32268259914657
47.7637976193742,0.366800637690394
47.7637976193742,0.364181481153889
23.8818999893742,0.486269747
47.7637974878045,0.306726425503685
47.7637974878045,0.312594956694502
47.7637974878045,0.324328273551969
47.7637974878045,0.424074504682341
47.7637974878045,0.40772690740113
47.7637974878045,0.3407496475
23.8818999878046,0.5081927955
23.8818999878046,0.270876497666667
23.8818999878046,0.2613197135
47.7637973895883,0.289899415378818
19.1286021595882,0.327388156611289
8.44229648958822,0.408912050475371
7.13924220758821,0.402778328531723
6.55203223478821,0.3715433996854
1.66302498478819,0.3458986775
4.06604965178821,0.389231037328512
2.88342948478822,0.292987987038067
2.23980998478822,0.25443361
5.80934650558822,0.431143587261886
5.36244949548825,0.452750839117362
1.19331998448826,0.5153828185
4.52890941428825,0.430052971218416
1.53822148528826,0.324977374251722
1.07511498528828,0.528034873
4.12291245208826,0.464785164994723
3.34847772528826,0.529769957023793
1.87893693528827,0.485467736905957
0.717967985288283,0.4516633065
1.62801992968826,0.504193526526549
0.965894985288287,0.496782400886053
0.800779485288274,0.537629007101539
0.460112985288276,0.571604236
0.581128785288286,0.450087458390334
0.498234735288293,0.383766115810171
0.302093651988287,0.410773955973636
0.208353485318298,0.359982642763333
0.200306985318321,0.3710993165
3.10188901268828,0.550427487487315
2.22749848488826,0.574170286927472
1.02857998488827,0.5715198975
1.53568998488828,0.5764284185
2.71781029738827,0.533528683634898
2.35723805628828,0.5836124444903
1.70752890148827,0.630557194972759
1.60027485978827,0.619274780225712
1.01058998478828,0.5415218585
0.582354817788257,0.711621390671121
0.0522237344882797,0.684528664363803
0.0455984844882664,0.6813354645
2.83697130608823,0.384163741314131
2.14617420468824,0.433516497369406
1.71382098538822,0.417762050597444
1.51613998538824,0.359383666
1.94476694968824,0.445445332290259
1.11512790208826,0.569333209666001
0.772018885388263,0.578807156322833
0.452842860388273,0.602063580946134
0.350810735388279,0.574592542902897
0.294413985388303,0.555183728
0.155966485388262,0.6006002095
1.54934189448824,0.331712487702751
0.207143885488222,0.39530279196652
0.181727033108245,0.340352200667918
0.110235735488232,0.429712320055086
0.038372485488253,0.303877586
0.0423962355082494,0.226596060221743
0.0244594855082596,0.156724823582439
0.0124634855082491,0.221200514935954
0.00085798550827576,0.4008476
0.024379735508262,0.127502365376569
0.0243544855082405,0.085115892
2.46531934588825,0.349823265844223
1.05004998588822,0.251145264
2.26522877588826,0.377301479778124
2.13090949728826,0.365896085568707
1.91398648538825,0.333579166952239
0.641736485388265,0.299723188
1.15232648538824,0.35996944546452
0.29588398538823,0.3693902795
0.464776985388255,0.351340695
1.44753972218825,0.40110010041312
0.878757985388233,0.522444234
1.22117946608824,0.346432322941607
1.10186361028826,0.416978951998552
0.551698985288283,0.174881522
0.968357485288266,0.590317227147504
0.158855985288255,0.655912071122069
0.129070985288251,0.670440087
1.05014531868824,0.278364245086813
0.83509598538825,0.277910006499461
0.461435985388277,0.2440919745
0.0869069853882252,0.3222064425
0.807935797888263,0.278811192433166
0.436491735388245,0.136263315297519
0.0249759853882665,0.329444322
0.385415610388236,0.0576007213348502
0.351057985388252,-0.061948839
0.137684235388235,0.222184982911442
0.129817985388229,0.198308871
0.0852364853882364,0.2533742465
2.14644055208828,0.391616919660206
1.76011494378827,0.407023102776382
0.277872985788292,0.319310142437437
0.141036985788276,0.1857363845
1.44616775818827,0.452015332929012
0.855233285488282,0.407705473353902
0.818305318818261,0.35550593757495
0.764730652148273,0.325324233822795
0.356677485448301,0.338641689434346
0.0870049854482886,0.186529598
0.564944610448265,0.31673490319268
0.47717248544825,0.317765531501987
0.221501985448242,0.253168597642611
0.0404329854482626,0.2534553625
0.310422485448271,0.315295289
11.6248407625882,0.25701783442013
2.19136998458822,-0.0776682355
9.68058115158823,0.422478723125741
5.70535231858821,0.505178012572573
1.84242223558823,0.451845780705062
0.571524485588213,0.568423675
0.155211485588211,0.568904169327275
0.0287169855882325,0.56006971
5.67155998458821,0.340166206831388
2.41500998458821,0.273487138
47.763797822,0.299104706843663
47.763797822,0.2388499645
47.763797822,0.30900959593543
47.763797822,0.372883701104627
47.763797822,0.493385867
47.763797822,0.327695389064944
47.763797822,0.282062985257619
23.881899992,0.245799895
47.763797822,0.363187259
47.763797822,0.412371977
47.763797822,0.212097161327537
47.763797822,0.132422855878532
47.763797822,0.019402660570362
23.881899992,-0.320273358
23.881899992,-0.3966644935
23.881899992,0.421242212
43.02936749,-0.0450940798772552
43.0293566566667,-0.246366358423816
27.7272099866667,-0.83399353552137
3.56231998666669,-0.8153920715
134.7130253801,0.10094633033489
123.8640832001,-0.137992085250443
97.8749790201,0.627070794916408
71.2182614701,0.638992233830653
70.692643083,0.658596530734889
70.692643083,0.668576557658176
68.888870992,0.665050028176031
8.13075999200004,0.6063334645
64.803113742,0.694022350412611
24.996918322,0.696915119313897
19.755634989,0.695216878829534
4.48336998899998,0.6980996735
70.692643083,0.673177605909004
35.346299993,0.6678091745
70.692643083,0.635595604468185
35.346299993,0.61310656
67.4725549921,0.588172712522042
33.7362999921,0.561341124
33.7362999921,0.6093202605
50.0793066621,0.612483437134598
10.5847099921,0.607617481389145
6.70398999209999,0.6012060115
81.2879009901,0.609851918940849
54.8367011901,0.655031518413948
6.55390524010005,0.631583988163174
4.15457032310007,0.664888284972069
2.10191049010007,0.652656282606943
1.10340999010009,0.67664067
111.4449990701,-0.620958850875802
111.444998939148,-0.624252529368555
111.444998764544,-0.597959174538418
92.1731986145445,-0.583235221381646
85.0052927035445,-0.577531839524693
81.3960617895445,-0.642403328786232
68.2245196595445,-0.622345934565163
27.8299999895445,-0.7101082015
5.98423948954451,-0.517100180240894
0.801468989544503,-0.537860357
54.9567999895445,-0.667679012
111.444998939148,-0.673393743
112.6684509901,0.544231277762019
106.4598699901,0.601509645029633
58.4482266601,0.462908503242336
13.2122399901,0.310983050341236
2.92897999010006,0.319832874
63.7174999901,0.452282042
145.13019845,0.524386274748334
96.47869916,0.441540858665852
77.48459624,0.345116732682811
63.48880166,0.347059704502494
56.620583993,0.337533430511833
41.049742493,0.350913234540578
30.846989993,0.361312510565419
28.338599993,0.342077206840237
3.699799993,0.329039103
7.39991999000006,0.368787136
81.54370333,0.559421210022062
27.175405,0.57459232692739
20.4988,0.559520665
31.40899995,0.6741037385
180.628214155,0.406561254145234
136.900478145,0.403965317731859
119.165530625,0.345301583063873
117.67367846,0.319943758618727
117.5347461649,0.327152501637324
113.2504606159,0.30922573306698
111.0218288579,0.224785040335074
101.4223366559,0.356781942567763
77.3189701559,0.427263762928795
60.7463684259,0.400800287840056
60.7463684259,0.338955138601275
60.7463684259,0.389661127927933
30.3731999859,0.4120303585
60.7463684259,0.299517143
60.7463684259,0.2319912625
60.74636667283,0.457128433872004
60.7463658187701,0.44695964783795
60.7463642936632,0.491179304129783
30.3731999836633,0.483572659
60.7463636447997,0.495200204462271
34.7549138947996,0.522711179477125
14.0671280047997,0.434329995526823
11.1933198437997,0.483484142473502
9.01467997979967,0.5874657965
11.0853108372996,0.448746685352187
10.5518876028996,0.417931081431961
7.76747972989961,0.437988161894186
6.11181966789962,0.385948302412549
5.3893849803996,0.473545232
4.18657962289961,0.292824039486988
2.30751939689964,0.328829251316627
0.407248479899636,0.40314446863342
0.179227979899622,0.4679037195
0.237631979899618,0.344338915
0.587350479899612,0.257523152374246
0.315010979899625,0.2337300545
9.5745734801996,0.404193172996731
8.68082998019958,0.438521169596435
2.65745998019958,0.3397911625
5.7826193971996,0.366376619406373
5.03695981389961,0.373158115225344
4.9665024805696,0.291559449564937
1.27673498056959,0.4798068555
2.42606948089963,0.49436410003675
1.84100998089963,0.472125329
10.3587808867997,0.37393170849815
9.12994497979963,0.441332131596879
5.99849997979965,0.524106277
9.43090600109963,0.331922552828034
5.91135531309965,0.180838804580714
1.08182048009962,0.130242682826982
0.900976980099642,0.1579379615
8.80753885439964,0.408882656561558
4.52348997939964,0.376845931589864
2.19291997939962,0.4113781665
6.15566879539966,0.431544171068682
5.65438295179968,0.362528318621713
3.47496783279968,0.456799945278916
3.15239406319967,0.450543803050423
2.08905108019968,0.557027898564444
0.965047980199699,0.4136846365
1.88997385519968,0.607908082520488
1.49308998019967,0.5121484015
1.75972926589969,0.653932060447866
1.70088256351971,0.664504118566297
1.09461948021971,0.641298113825521
0.958204980219705,0.6477274695
0.274946980219681,0.6313002875
1.11489123021971,0.687823340137129
0.983766480219685,0.6692919875
2.41772764649966,0.342576184221072
1.49061997979965,0.4355908305
1.61236947979967,0.263169725993812
1.19741997979969,0.2260466245
12.9426999859,0.512478735
100.5136420714,0.312096061211039
68.6625769914,0.135000068299115
66.2502274914,0.0130208282198418
19.0619549914,0.0437925066826839
6.54773999140002,0.1393768005
12.6708999914,-0.033256356
50.0005533214,0.2793139772085
28.5711049914,0.483629676038656
24.0997999914,0.4240945585
79.7487053414,0.494392550646904
36.8740999814,0.602452828577934
23.7490999814,0.5918796975
32.7366134814,0.377642572804104
1.56531998140002,0.177150281
4.92650436140002,0.564323782828651
2.99839915340004,0.559515639546855
1.42329873640006,0.564611743143579
0.410027486400054,0.600705391
88.2005201179,-0.0118106718516579
62.5239912379,-0.208283037720899
62.5239912379,-0.203064772246021
31.2619999879,0.446375558
31.2619999879,-0.780345052333333
31.2619999879,-0.758563208
29.6931890979,-0.217814830307973
26.0384933619,-0.418501632315414
25.3486049869,-0.696120386228621
19.7943999869,-0.694879233320242
18.7369939869,-0.709182633695917
13.5237174869,-0.690156013402745
9.47114331989997,-0.718854784817185
7.37014498689996,-0.642270348838406
2.97651998689997,-0.674360993
67.9761399879,0.250237804424302
7.36267998789998,0.143003561
73.7343733259,0.582248521549058
73.7343699925667,0.551157327369908
39.0334266625667,0.538227438606704
13.7577999925667,0.4761782385
34.6582899955667,0.573665811049647
18.4434874955667,0.575779472286992
9.50191499556666,0.60278042693115
7.69507999556669,0.6281098405
6.35423999556667,0.574447791
113.2586073279,0.340348023491898
106.9953834549,0.472086429127572
105.9359915319,0.40714658849584
89.2770782619,0.4423455699086
79.5237639889,0.520137535042701
74.2328483219001,0.448993750013173
63.2396349919001,0.512340748220387
6.41756999190005,0.436555626
5.59774999190006,0.340711078
29.3703999889,0.6658533065
82.2940400079,0.411041638363015
82.2940164886693,0.405151894029019
82.2940164886693,0.531962763673292
82.2939999886693,0.605879384846154
41.1469999886693,0.6468480785
41.1469999886693,0.653342152333333
41.1469999886693,0.6349151885
81.4336999886693,0.443192837126709
26.2261999886693,0.6898285815
82.2939999886693,0.2918552301875
41.1469999886693,0.4622636915
82.2939999886693,0.23505240975
82.2939999886693,0.203943345333333
82.2939999886693,0.2699740145
82.2940375973649,0.423278308183919
41.1469999873649,0.371088932
41.1469999873649,0.432646765
73.4931809413649,0.446573753345703
45.5417999913649,0.410756764
60.1841659413649,0.462612042850003
57.0313349853649,0.364629018148153
8.57336998536493,0.181037663112142
4.86967998536494,0.3525810595
55.963981771365,0.506574691080864
51.745699985365,0.608988062281287
33.212099985365,0.5965080055
52.276502485365,0.445409520392453
6.51851498536496,0.6820690395
46.187908735365,0.374255798372614
43.574424985365,0.386038523487762
33.777999985365,0.474816962
25.796499985365,0.2839834535
42.552429985365,0.361881830064687
29.916971985365,0.348366132196323
14.182099985365,0.2003553185
26.242586652365,0.435260242949362
12.9367999823651,0.4982317555
13.0572799823651,0.374304837877684
4.21314998236505,0.319768145
49.3734908489,0.302747595247126
27.2795893289,0.15820779453947
22.3660089959,0.0374944814328145
7.60460999590003,0.113943352
3.91550866590001,-0.0438118260062794
3.45097499920001,0.0625631544378989
1.8086199992,-0.166460397
72.0487922049001,0.60482603191987
69.1425259879001,0.621589200884497
69.1425259879001,0.605216160870074
69.1424999918761,0.631481699
69.1425259879001,0.582702855525708
34.5712999879,0.6006985625
69.1425259879001,0.628132845795069
34.5712999879,0.6483556245
69.1425223864339,0.625297312626913
69.1425223864339,0.639863818065909
69.1425223864339,0.658194525392123
69.1425223864339,0.654579127650848
69.1425223864339,0.653517674156724
34.5712999964339,0.6168330415
69.1424957663859,0.614852562349581
53.0734775763859,0.640104662461804
4.74665958638593,0.673314488145604
3.79393931968593,0.639189393740025
1.59463998668593,0.604383209
3.47160123638594,0.662068104201037
0.672992486385908,0.6700653375
41.7356054363859,0.624804848966829
0.202015986385902,0.7841959165
35.2593159863859,0.563199263276593
13.7745101263859,0.539069138115319
6.85807018338591,0.537421334475465
2.58986998338588,0.6379871925
5.09519023338589,0.475213601762716
4.70452365008589,0.608374381150531
1.47276798308587,0.616182444800431
0.914531983085851,0.598060446
26.9559175433859,0.576589657688241
6.4198099833859,0.427274468
26.5909211858859,0.634649968823907
17.1198857408859,0.626814755032283
14.1538021648859,0.633024790803577
12.9454925668859,0.682641479928229
12.6655426978859,0.682769751821529
11.0184149838859,0.659652082067666
3.42735998388588,0.6958820325
4.99386998388587,0.627805569375686
2.4096099838859,0.715923023
11.4336996498859,0.706915084830468
3.70330948288591,0.70707032746589
1.57253998288593,0.717635436
2.15442931588592,0.698970004
1.84964048258593,0.698970004
1.41980998258595,0.698970004
13.3800323139859,0.581134932208902
8.12019323298591,0.598946759052781
6.76473431598589,0.60939051745034
3.71746898298591,0.636337970221496
0.527097982985879,0.6242624925
10.5649496329859,0.568867177320888
8.06773998298593,0.550904640135295
0.827549982985943,0.4952249285
9.63645848298592,0.581945546958087
4.53158678298593,0.528678317567647
3.56170348298593,0.468866118110519
2.67417131628594,0.573365046295384
2.42131048298592,0.615603354206051
1.64884998298589,0.639981684
3.80116998298593,0.584897243774511
2.78762998298595,0.590704538
2.20198998298594,0.578383576
69.1424999918761,0.5706056975
60.1262113949001,0.514645552933642
12.7537142449,0.488618085615738
3.52887899490003,0.382761990142438
1.7916084949,0.427272228663059
0.874950994900018,0.3984674695
111.4909402449,0.223306670048274
111.3810094553,0.254735386774209
103.3087755113,0.207256489094078
101.1140338533,0.180079542917869
100.5812386959,0.16226419342562
96.8996549129,-0.157600321297683
59.0494499929,0.542823706008279
29.5246999929,0.5349392325
29.5246999929,0.5623390772
29.5246999929,0.56784147775
29.5246999929,0.562722379
29.5246999929,0.5547639635
1.26429999290002,0.556195241
78.4743929129,-0.705464447900488
39.2371999829001,-0.7281788865
33.6401917329001,-0.684669310198229
10.8386999829,-0.7200466875
30.8404660829,-0.667972866152736
23.2156999829,-0.629030461
10.6685178729001,-0.714985499160503
8.64493760890008,-0.644558957902181
8.17151955530005,-0.687121403976137
7.12305948430003,-0.596856418921913
4.74147923430002,-0.657626700937908
1.93495998430001,-0.5805754545
1.83518898430003,-0.732661481346989
0.912043734300028,-0.687070396133416
0.397036484300031,-0.6943380645
99.3880079889,0.557365434442237
70.9646199889,0.628651822460081
41.7030999889,0.685994163011859
30.5069999889,0.621640593
7.71633998890002,0.543979395
24.6323115733,0.268548018553388
18.8707838903,0.280710303035998
16.0443861153,0.280560349423784
10.0867081573001,0.238538623301725
9.47607949060006,0.21286453885201
0.72085899060005,0.213515726
17.8725987413,0.36071565374067
11.3560049913,0.30572937317629
5.66001999129998,0.491920492358528
4.20434999129998,0.577342814
108.091793412,0.2901298328737
101.200494244,0.175844871720548
76.154518674,0.274072920826165
75.2533662365,0.159899721999906
37.6266999865,0.13316371825
37.6266999865,0.143003561
37.6266999865,0.1233238755
41.9804356165,0.18484306188501
38.7412349915,0.162346196873851
36.8644999915,0.1549167575
17.3092999915,0.173352481
12.4420149865,0.23500446191814
7.38740581949997,0.211085238375533
5.40639098649996,0.212546586643859
4.05157123649997,0.208433625165103
2.18571165349999,0.189387060364928
1.9091524868,0.216349612471559
0.802954986799989,0.2346906165
70.268039994,0.0638079723262295
70.268039994,0.0177552940616831
18.0266974940001,-0.0315286890580428
12.4618099940001,0.0910803343589563
9.99468999400005,0.0858864312862517
3.61903999400005,0.0768586485
35.133999994,0.062012254
35.133999994,0.1512159025
116.697321496,0.391993176840124
115.161022389,0.370748758871579
89.460950009,0.324733019548266
61.000264309,0.393471101789138
56.971458534,0.359048905027245
38.449248344,0.510718990659881
38.449248344,0.491265442068508
38.449248344,0.503782147
19.224599994,0.474576491666667
19.224599994,0.412469484
38.449248344,0.529420916426964
29.700894037,0.519400739099274
28.9452741915,0.627055559169717
22.0064713245,0.598900277404935
8.82694149450003,0.468784677586506
5.53884170850006,0.427294038460365
1.79992199450004,0.426633469484514
1.31287899450001,0.479476201306827
0.688529994500016,0.377491439302852
0.0836789945000191,0.561250472
0.786006994499985,0.56695185822292
0.629141994500003,0.5676140455
25.276129992,0.39335823704443
20.319014992,0.445491709697028
12.184499992,0.493743753
3.22659999400003,0.5543501485
50.604955558,0.287739697637287
25.3024999873785,0.492110587
50.6049546135184,0.25763101644106
50.6049217913001,0.197106381575872
50.6049217913001,0.212636153995051
50.6049217913001,0.221691504584838
47.3655920693001,0.295485536532113
35.5316919093002,0.306860659549161
23.7951837093001,0.409951072916331
19.9952946483002,0.382475442128052
13.6814999943002,0.369429901
14.7089212863002,0.392159323388716
10.5060518093002,0.407976825734138
8.85714824530015,0.478130115606842
8.20942249530015,0.488934735713704
4.25176999530015,0.4305131705
2.83395499530013,0.5541640975
8.30179374530019,0.333274243796488
7.56999037030016,0.306780955329255
6.01228999530014,0.3193444435
1.69129074530014,0.289078063531422
0.857200495300162,0.327088271
1.42046999530015,0.259545781
22.1208521393002,0.431179308645034
6.76644998930016,0.329939093
20.0039166103002,0.47424236482138
9.11992074030019,0.39967156929672
6.50829099030017,0.246800205136409
1.46033149030018,0.241493879646995
0.527661990300203,0.0641996345
6.8683499903002,0.548580219564873
1.37069999030018,0.45787926
12.3140723693002,0.530060659741263
10.4845939943002,0.543621495826672
5.97248999430013,0.584189806
8.16845249430014,0.517410369076374
3.89655999430016,0.643047391
5.97095713730016,0.43135729445032
4.90135666130016,0.429662004197024
2.31412199430014,0.455669019361623
0.666663994300166,0.445446174996251
0.180311994300155,0.431320000008132
0.162701994300164,0.4878169865
0.60862799430015,0.454748596
9.95065258530019,0.514572072413071
7.93007284430018,0.420596419042293
6.1285756943002,0.512621749796572
1.35839174430021,0.319814024830585
0.900668661000225,0.415889469241581
0.453350494300253,0.363280097870688
0.367373994300237,0.315239363
4.93912882730018,0.608679788083691
4.68850824400016,0.609776476205862
0.865776494000158,0.5938111165
2.98696999430018,0.6071569485
50.6049546135184,0.361437433525156
50.6049499873785,0.352360024
25.3024999835184,0.3750535425
56.7190449880001,0.459623792843288
49.611499988,0.346951337048001
34.4603999880001,0.422992168
85.677535163,0.278151336841627
83.406679429,0.357017527603248
59.102336119,0.453246700495459
54.014409358,0.438452590001352
54.014409358,0.478857919796541
18.211625478,0.493607913336225
13.593299978,0.5257499095
13.821822756,0.468022283677401
9.97184505300004,0.461853718538942
6.34991960300005,0.514680784802647
2.13225947800004,0.551691930812725
1.24628847800005,0.505906311884172
0.584349978000034,0.534660113
5.12134047800004,0.407586733057318
4.25688997800006,0.49946446123858
2.07551997800005,0.487055417
27.007199978,0.46667191375
27.007199978,0.46676389
27.007199978,0.4665799375
27.007199978,0.369584711
27.007199978,0.336696432
27.007199978,0.29405178
27.007199978,0.3651262
27.007199978,0.4456293085
30.117899979,0.492173629
6.02795998300002,0.042180879
27.653289989,0.48539336884082
7.00627998900001,0.5107434995
107.609495033,0.406118109829953
102.871512864,0.418557415598176
96.3169271530001,0.401765656681141
95.4168094189001,0.38201228719061
71.4481182389001,0.533329201452768
71.4481182389001,0.515779431947933
35.7240999889,0.4285212915
35.7240999889,0.4312177585
35.7240999889,0.4258248245
71.4481182389001,0.532533012584094
71.4481182389001,0.534560462108939
71.4481182389001,0.537209835947962
35.7240999889,0.6549587365
71.4480999859686,0.5314695245
71.4480999859686,0.53033660725
71.4480999859686,0.497778112
71.4480999859686,0.5628951025
71.4480916062217,0.567551042532248
71.4480916062217,0.6022770305
71.4480912754423,0.545104132205861
53.6597907954423,0.52156682480821
26.1651999854423,0.499408555
35.3200869254423,0.536491797655762
14.1410949854423,0.515637654364419
3.89668998544226,0.499782744
29.9751996864423,0.546500479829726
7.41529898644228,0.580416063760927
0.577967986442275,0.535295966
21.3395199144423,0.53168913125077
19.6901491524423,0.536154145243725
19.1312999857423,0.5474974505
17.8631811854423,0.529078572883054
12.5974399854423,0.573215454429755
7.40448998544235,0.6077130235
10.9605999854423,0.545613583
13.6058119854423,0.487206385603979
7.70350998544228,0.507092199
8.15664298544232,0.470251424921677
7.47003998544233,0.500217039
19.3265944444423,0.527112576032682
16.8632049864423,0.521772294319711
11.7228999864423,0.5634551475
18.6502198527423,0.53069813708547
15.3331283197423,0.509033960406247
8.95327698674231,0.500331563001072
8.3000699867423,0.491993461
9.8632803497423,0.516466262937239
8.18432041974228,0.458988251902734
7.41722073644229,0.460385598269752
2.40355098644227,0.361695458147682
1.10345148644228,0.329619945726185
0.855604986442302,0.324209282
6.59180218674226,0.457723891496709
4.64282398674226,0.421871631512192
4.00678998674226,0.4763235845
4.51610998674226,0.379937313629584
2.43683998674226,0.4297252705
83.6637110489001,0.227336418718376
72.4302113489001,0.212207601888519
45.7437448489001,0.0638115045181221
45.7437397721336,0.0497238817072105
45.7437397721336,0.0726930893286484
45.7437397721336,0.0380849880302758
45.7437397721336,-0.112464522564495
22.8719000021335,-0.261895367666667
22.8719000021335,-0.403437701
45.7436999984561,-0.000391217499999996
45.7437397721336,0.13688311372822
22.8719000021335,0.262217535
45.7437374984561,0.0951049316104971
45.7436999984561,0.1058138615
45.7437374984561,0.0843960105
45.7437397721336,0.0371881325738516
45.7437397721336,0.0454204808213536
45.7437300389125,0.106914580087659
45.7437300389125,0.157795762491767
45.7437300389125,0.271183022464296
45.7437300389125,0.174042285425138
45.7437300389125,0.0582306075
22.8718999989125,-0.250247047
22.8718999989125,0.366708262
40.8628262069125,-0.000113118152894567
34.9405126849125,0.0624767800814436
29.0643323979125,0.253154084287264
1.00063999791251,0.5694764315
15.0349224179125,0.049787710711081
13.1920748349125,-0.0543535667095936
2.9110662549125,-0.16635032670304
2.79240000491251,0.00263316650000003
2.4596536716125,-0.332255082161
1.2676080046125,-0.45212550208586
0.275261004612503,-0.3623443225
6.04130450191246,0.0394909613120636
3.99683000191249,0.0987773485
2.90682933491246,-0.0241306905460083
1.65494900191248,0.0430837490920578
0.185978001912474,-0.0392638275
5.46927000091245,0.227682630471098
2.68591000091243,0.239663423305868
2.13136492361241,0.170460461690133
0.59295337561241,-0.241498739050811
0.337408500612412,-0.118528898483133
0.219257000612401,-0.128746918398045
0.101716000612385,-0.3227536995
0.468727250612403,-0.335334087269448
0.196229000612391,-0.384775539
0.236098667312376,-0.293197820313953
0.176770500642363,-0.288792089054113
0.126088000642369,-0.2387778835
1.76858120921241,0.41350200291829
0.391399834212393,0.593902357857931
0.255887000912367,0.6541647985
0.309662500882382,0.551707442756477
0.189502000882385,0.5670821765
0.209695000882391,0.537627771838326
0.0547140008823703,0.519538043673075
0.017623000882395,0.590823198
1.15276900091243,0.275677026029411
0.415919000912425,0.604021715
32.2411698639125,-0.0222028526060151
25.3343304859125,-0.0313767187655643
16.4502349979125,-0.0182420775314445
14.6537999979125,0.1358046505
14.3822933309125,-0.138922082257564
10.8487049979125,-0.239516214596579
7.34668999791251,-0.0794767675
23.6438219159125,-0.0366154771278405
17.3572031309125,-0.144065306979675
16.8177900244125,-0.170207074891222
12.1411212474126,-0.219433973808976
11.3830170974126,-0.269441087906717
11.1140994974126,-0.342680883748609
5.89585933041258,-0.288671563701423
2.51192899741255,-0.181566500255293
1.54309999741253,-0.168338033
9.59619206941255,-0.10311138690203
7.66514289841257,-0.0309296188761386
1.64931999841258,0.0325469945
2.08759737341256,-0.0886914327732178
1.68391983171256,-0.101363911864938
1.65391199838257,-0.133807317956026
0.54872399838257,-0.182258127
23.3101699592125,0.0184908643061877
20.4703402352125,0.0181935273358897
13.1247959982124,-0.0438555206057882
12.2784799982124,-0.0655567506228663
8.68434999821244,0.0907082137363144
4.35666999821245,-0.024525643
7.54882791521248,0.102322674596318
5.0601799982125,0.3345189005
5.3222734982125,-0.0856911600234269
3.97347812321249,0.0102089230891036
3.01617349821248,0.0370843802980931
0.939936998212488,-0.209626815970327
0.788793998212498,-0.1003297255
17.1806929972125,0.0188219079449841
13.1614897112125,-0.0498102994469193
10.2797938302125,-0.0391811331207076
5.74378824721248,-0.0437769069627234
4.95223366391247,0.0394365616237278
1.75854799691245,0.0473748285931802
1.09656999691248,0.079979001
4.29839999721247,-0.1442651095
14.2821712472125,0.0862626696726531
10.6033083302125,0.069288896446037
1.64502749721248,-0.349721686164391
